"x1" "x2" "x3" "y"
79.473147331737 55.8229894610122 36.7666200269014 109.328580535133
90.1664196513593 20.4938565380871 64.4587245769799 104.831548070509
77.6622573379427 32.2717948118225 29.8085740534589 27.6975907900201
95.5653769895434 88.1572984857485 26.0055595543236 138.144452546472
110.579227074049 42.2438949113712 46.8999405158684 100.545406971371
57.7678536297753 47.6939298678190 31.6564165055752 108.367471805047
107.482458790764 84.356694854796 30.9103689622134 141.432202804807
97.0782910240814 36.4727386739105 32.8284541144967 71.174317695831
74.6003136271611 58.4442526334897 19.5212293881923 106.854924014493
90.67218801938 16.9622391695157 96.9202716369182 133.648851051514
106.653467868455 30.9382754610851 2.75475028902292 68.4655810523682
157.853673654608 96.7221842845902 14.9948832811788 109.859457583080
29.0731604443863 26.2420754414052 23.0622340226546 63.3336675999041
173.419857909903 99.502605292946 6.94306241348386 137.724255093199
84.797850670293 25.3397013060749 43.9527224050835 59.9693265220349
141.019329614937 42.9341323208064 45.5340858316049 83.5063636707001
78.261789563112 18.7531380681321 37.8194881137460 31.4582139911416
170.822366885841 74.4794385042042 42.2947687096894 108.665991427613
137.411826988682 61.4000216359273 71.9588540494442 164.387583975116
76.5500099631026 66.628108615987 26.6965614864603 119.93637804948
99.5866934768856 61.947079282254 70.7252688938752 121.147793366176
117.928677797318 90.0726499268785 32.3244717204943 128.552505645942
60.1902164518833 57.7158145373687 39.2426164122298 107.109664248777
76.3557936996222 25.2490999177098 70.9026043536142 61.0125626617463
27.2023646859452 15.6949202064425 72.2104001557454 114.215490402281
34.8110505845398 9.85807301476598 65.970962960273 98.5851855128842
152.465745573863 99.0855011390522 88.5830726707354 156.359535978513
106.004782626405 6.51864914689213 99.9827973544598 87.010334303622
84.4052131054923 28.8214491214603 97.1867620246485 108.979942149755
113.370496057905 61.9675032561645 62.958155805245 98.8838047244924
95.0423813657835 27.7649234281853 23.1582766864449 59.4454475343323
33.7763009592891 24.0182101493701 44.4910600315779 93.778538155555
154.648482915945 62.2183479834348 56.8821488879621 135.005863756155
133.794616791420 47.974220267497 63.2888466818258 132.849381860054
94.8981142602861 62.5891324598342 32.6116487151012 94.2290489677728
125.416738772765 44.670597743243 8.30496312119067 79.7296240099456
118.869775696658 66.346450871788 82.0477727334946 122.565464616511
105.551384086721 46.8065111432225 49.4995295070112 80.4875654240408
77.1995197283104 11.0264841467142 30.9591917088255 49.3768755112125
84.9048014031723 8.58643306419253 98.5308391274884 146.485294767440
53.5643702372909 13.4060896001756 47.9278178885579 46.8357021944058
78.915191325359 63.9004247263074 63.704004092142 162.034171642026
96.9180264044553 18.4845450799912 47.7838199818507 97.765656434279
75.2441921271384 49.2502239765599 96.2442733114585 159.822997078507
140.998944197781 56.3162822742015 33.644465636462 120.288316414988
128.123259055428 89.1067981952801 79.4325832277536 145.11513342712
84.9027059273794 79.9985080957413 61.495335586369 147.683462391866
81.109571782872 38.894448406063 88.6373613961041 104.20184010445
124.297869950533 99.7429169947281 87.8303134348243 208.667358830800
73.6056893598288 3.46246026456356 2.70382887683809 24.9028014326173
92.4937616335228 56.9607626181096 27.2520181722939 71.4014882812007
157.561829197221 91.4998841937631 11.3742789020762 118.160851122642
158.408720279112 67.5067985197529 4.55491931643337 76.2654727373473
81.6330418922007 22.7245554095134 72.5161171751097 92.196722525609
88.2918793475255 41.2753455573693 42.4776554573327 58.2691844038327
89.7813168354332 33.3305308828130 92.020870372653 107.401147311617
16.8173738755286 11.7077925475314 62.2974768048152 78.4276800610899
58.8097294792533 1.49597288109362 32.2747232159600 19.5270497311104
28.9509102934971 21.8990097520873 59.5298714702949 99.2542199588539
119.371777027845 68.3723403839394 59.6585058607161 101.171067740965
153.547597164288 61.331080715172 68.9173682359979 127.581890655718
54.8872805666178 29.432968958281 36.5425841882825 81.8563847482748
109.628433478065 99.7096900362521 24.1195319453254 146.893379784535
128.427660232410 60.3813529247418 64.4557912368327 150.935547100557
142.924265842885 74.2096963804215 49.582858546637 133.850275572076
71.2050871923566 23.2244062935933 15.9734579734504 4.0869480970645
62.1414131950587 22.6825888268650 85.2185532916337 90.0074238138457
139.408564055339 51.20259297546 69.0549166407436 132.646192490747
121.315551688895 38.0113074788824 5.60434143990278 69.877626824989
140.500490739942 98.2497636694461 62.4485251260921 131.879874081803
94.8999061714858 12.6653856365010 87.9941511666402 130.548178571468
182.994520291686 83.0626772949472 93.3483693981543 157.202910693421
44.5138467708603 15.5133255990222 42.0362411532551 67.6624307815068
90.0856068823487 12.3165262397379 70.4271376132965 109.844178422393
100.354608031921 6.58013732172549 3.21966577321291 6.62708002449969
97.8301126509905 59.9896481260657 78.639423288405 126.649213352747
83.8287540944293 61.4541455404833 60.7508210465312 149.632393565121
44.4797974079847 16.2261778954417 79.675712925382 112.438177944133
96.7754158889875 94.5413029985502 13.8393132016063 107.172636027702
114.656702126376 38.9588385121897 55.5895877769217 129.917753887187
94.0634823637083 35.0855694618076 6.40417623799294 31.6473838570562
37.4074159888551 32.4373395415023 36.7286675842479 82.6169786728832
34.4660314964131 10.7962535228580 51.9143481506035 78.0492043573188
151.335483766161 99.7249414911494 62.70001756493 138.919338168346
80.3707825485617 65.0312385288998 19.150571920909 111.682273614600
119.453504052944 82.3376467684284 83.9023859007284 147.474590348854
160.594636411406 74.4628007523715 75.175887835212 174.179724995911
153.964893147349 71.1959008825943 52.925449423492 151.068794259516
144.309233874083 64.6022549830377 19.270422286354 113.81642906471
135.251210164279 52.0978634012863 79.1582954348996 160.555193179117
113.912941515446 48.888272466138 62.8368216333911 120.09115548251
132.646308862604 73.0619681300595 67.0494888210669 126.259088064027
92.590373614803 17.3179615056142 22.4701400147751 66.335812959257
121.781093091704 49.47131392546 57.5902364682406 129.984610858165
91.7819236172363 44.2871830426157 28.0925142578781 43.3878029097091
109.814948169515 55.6147220311686 70.1437655836344 92.498674102811
135.512059042230 55.5149752413854 62.5262524234131 145.172809929749
52.7551951119676 33.7711540749297 50.5748487543315 111.124764380220
98.982743639499 94.6008815197274 60.481715016067 168.905201479265
44.7195063810796 2.66223615035415 21.9591403845698 5.22972956997761
